house_title	house_room	house_area	house_location	house_price
东方美地苑 1室1厅 245万	1室1厅	34.83平米	南山区	245万
前海自贸区旁，阳光棕榈园3+1房 客厅出阳台 安静不吵	3室1厅	119.36平米	南山区	830万
此房满五交通便利双地铁。配套齐全	1室1厅	41.84平米	福田区	248万
【优选房源】上塘站 中海锦城 业主诚心出售 看房方便	3室1厅	87.75平米	龙华区	610万
满五唯一 红本在手 双阳台可改四房  随时看房	3室2厅	94.99平米	龙岗区	365万
端头户型，居家相当舒适，足够宽敞。	4室2厅	115.33平米	福田区	850万
南山区前海路鼎太风华二期四房，安静舒适，园林社区。	4室1厅	158.53平米	南山区	1300万
满五唯一，红本在手，税少，客厅出大阳台，东南朝向！	3室2厅	87.95平米	宝安区	540万
住家大社区，带花园可做四房，业主自己在住看房方便.	3室2厅	75.95平米	宝安区	410万
欢乐谷优质大4房，装修好，空气好，看房方便	4室2厅	141.74平米	南山区	800万
锦绣江南四期电梯4房 通风采光好 视野景观好 看花园	4室2厅	112.87平米	龙华区	520万
布吉 南岭 泰阳金桔苑 居家三房 坐北朝南 小区安静	3室2厅	85.94平米	龙岗区	260万
泰和花园满五年红本 朝南通透复式实际160㎡带顶楼花园	4室2厅	88.24平米	罗湖区	600万
汇景豪苑深大地铁口随时可看三房	3室1厅	96.14平米	南山区	580万
万象汇旁 经典三房 高层采光通风好	3室2厅	85.06平米	龙岗区	410万
新世界鹿茵翠地 3室2厅 538万	3室2厅	98.33平米	罗湖区	538万
莲花二村 2房小复式 莲花中學學位	2室1厅	40.77平米	福田区	350万
中兆花园 东南朝向 采光好，高楼层 视野开阔	2室1厅	66.53平米	龙岗区	242万
长怡花园 3室1厅 935万	3室1厅	103.52平米	福田区	935万
优品建筑大两房，东南朝向，采光好，温馨舒适。	2室2厅	79.8平米	龙华区	328万
两房可改三房，厅出阳台，落地窗加飘窗，满两年	2室2厅	75.65平米	南山区	460万
中银花园 3室2厅 600万	3室2厅	98.39平米	福田区	600万
龙岗万科翰邻城 带万科精装 南北通透	5室2厅	118.83平米	龙岗区	560万
万科城四期电梯房，精装四房，客厅出阳台，朝南看别墅	4室2厅	123.11平米	龙岗区	660万
溪山美地4房，享受品质生活，环境舒适，配套齐全	4室2厅	123.08平米	龙华区	650万
赠送10多个平方的景观大露台，满5税费少，地铁口物业	3室2厅	98.2平米	福田区	530万
满五唯一 红本在手 东南向 通风好 业主诚心出售	2室2厅	48.36平米	宝安区	272万
业主自住两房可改三房免交个人所得税	2室2厅	78.83平米	福田区	660万
精装标准三房保养好犹如新房 满五年唯一住宅 品质居家	3室2厅	83.26平米	宝安区	520万
大益广场 3室2厅 388万	3室2厅	90.9平米	宝安区	388万
万科城大露台三房，看花园，安静不临路，满五唯一红本	3室2厅	88.69平米	龙岗区	489万
西城品阁 2室1厅 243万	2室1厅	37.68平米	宝安区	243万
东南朝向看海景，满五年，住家装修，看房随时	2室2厅	51.29平米	宝安区	405万
朝南实用大两房 可改三房 红本满五唯一税少	2室1厅	84.72平米	罗湖区	435万
【链家优选】红树湾南北通大阳台四房 装修好 安静舒适	4室2厅	231.08平米	南山区	2450万
此房户型方正实用，南北朝向，客厅出阳台	3室2厅	88.65平米	龙华区	620万
花城了六七期大三房，中间楼层，采光好，满五红本唯一	3室2厅	104.71平米	龙岗区	470万
金御半山精装4房，南北通，高层看花园！	4室2厅	88.51平米	龙岗区	600万
岸上林居精装四房采光好安静不吵看花园	4室2厅	81.13平米	龙岗区	328万
金海燕花园 3室2厅 900万	3室2厅	108.13平米	福田区	900万
阳光花园 2室1厅 223万	2室1厅	48.12平米	龙岗区	223万
万科天誉2期 精装居家3房 满2年  诚心出售	3室2厅	87.29平米	龙岗区	460万
森雅谷润筑园 70年产权住宅  2房 满5唯一 免个税	2室1厅	61.62平米	龙岗区	248万
龙岗华业玫瑰郡120平精装南北通大4房2卫大户型单本证	4室2厅	120.01平米	龙岗区	480万
阳光带海滨城一期 3+1房 安静看小区	3室2厅	138.71平米	南山区	1450万
振业城精装大平层 南北通透 拎包入住 满五唯一 税费少	4室2厅	224.72平米	龙岗区	788万
南山腾讯大厦旁 麒麟花园 实用5房 宽敞明亮	5室2厅	139.62平米	南山区	1150万
水木华庭 顶楼复式带空中花园 南向 15年重新装修过	5室1厅	88.23平米	南山区	1050万
满五唯一  带私人花园 港式物业 固定双车位 实用300平	5室2厅	163.86平米	罗湖区	1400万
纯水岸临湖别墅 前后花园 安静通透 功能分区明确	5室2厅	306.68平米	南山区	4800万
高层大平面，位置安静，景观好，带固定车位。	5室2厅	149.32平米	福田区	1070万
半岛城邦一期 前排4房 东南向海景 中间楼层 移民急售	4室2厅	163.66平米	南山区	2298万
锦绣江南顶楼复式四房，满五年深圳首套	2室2厅	73.64平米	龙华区	400万
世界贸易广场双地铁口物业出售，随时看房	7室2厅	367.3平米	福田区	1048万
此房户型方正，高楼层，通风采光好，精装修，税费低。	4室2厅	188.49平米	福田区	1450万
天鹅堡 4室2厅 1750万	4室2厅	219.62平米	南山区	1750万
景田莲花山脚下中式装修大3房2卫 南北通 近莲花西站	3室2厅	181.43平米	福田区	1300万
南海城 顶楼复式 视野开阔 少有放卖 看南山全景	5室2厅	202平米	南山区	1030万
向南瑞峰花园 3室2厅 515万	3室2厅	63.83平米	南山区	515万
碧云天地铁口朝东南两房，小区人车分流管理	2室2厅	78.28平米	福田区	438万
万象汇旁百鸽笼站可园六期大两房楼层高看花园	2室2厅	71.53平米	龙岗区	360万
第五园大三房 前后看花园 35万新装修 赠送16平 满五年	3室1厅	121.88平米	龙岗区	570万
香榭里花园 精品三房 满五唯一 赠送50平左右大花园	3室2厅	124.33平米	福田区	1450万
深圳北商圈  民治 馨园二期 顶楼复式 赠送55.6平阁楼	6室2厅	105.15平米	龙华区	650万
宁静临海大宅    精装修高赠送5房    通透舒适	5室2厅	113.11平米	宝安区	710万
香山里中间安静看花园 满五年红本在手  拎包入住 ！	3室2厅	153.01平米	南山区	1250万
近来福士购物广场，满五唯一，花园社区，荔雅居大三房	3室2厅	96.23平米	南山区	760万
上福田外国语学  位  价格最实在的4房 02年竣工电梯房	4室2厅	115.46平米	福田区	680万
金地梅陇镇四期 1室1厅 235万	1室1厅	42.41平米	龙华区	235万
75.91㎡ 2房改3房了 中楼层 位置安静不临路	3室1厅	75.91平米	福田区	620万
世纪村二期户型方正，送20多平入户，精装修安静宜居家	3室2厅	128.82平米	南山区	1200万
园岭一区二楼三房，本部加红岭，一区二楼您懂的	3室2厅	84.93平米	福田区	765万
碧海富通城六期 3室2厅 585万	3室2厅	88.87平米	宝安区	585万
金地鹭湖1号，经典三房两卫，高楼层，看花园	3室2厅	88.73平米	龙华区	375万
水榭春天经典三房 满五唯一 业主自己赎楼	3室1厅	88.72平米	龙华区	670万
富通城三期经典4房 南 北  通透 正出阳台 采光好	4室2厅	113.09平米	宝安区	750万
百万精装，安静宽敞复试五房，诚心出售，带两个车位	5室2厅	262.81平米	龙岗区	1500万
前海自贸区 星海名城  正规4房可改5房 满五唯一 红本	4室2厅	126.23平米	南山区	850万
海印长城南向三房，红本在手可免个税，高层采光好	3室2厅	115.29平米	南山区	1130万
房子看花园的 安静 业主自住保养好 中高层 正南向	4室1厅	138.34平米	龙岗区	680万
国香尚居 4房2卫 自住精装修 看房方便	4室2厅	88.24平米	龙岗区	340万
龙岗公园大地三房客厅带阳台，满五唯一看房方便	3室2厅	125.05平米	龙岗区	690万
此房满五唯一，红本在手，格局方正，税费少，随时看	3室1厅	127.33平米	罗湖区	820万
滨海之窗楼w大户型，满五w一，红本带车位，诚意出售	4室2厅	149.46平米	南山区	1680万
复式新式房，满五唯一红本在手，两层空间，使用面积大	3室2厅	65.75平米	南山区	720万
丽景城 4室1厅 630万	4室1厅	108.28平米	宝安区	630万
龙岗  信义御城豪园 高楼层看花园大四房	4室1厅	109.74平米	龙岗区	550万
海印长城 全南向5房 满五V一 看小区花园 老业主委托	5室2厅	176.26平米	南山区	1800万
类别墅，想20平米花园？想60平米地下室？想不用装修？	5室2厅	144.37平米	宝安区	1100万
新天地名居 1室1厅 218万	1室1厅	38.4平米	罗湖区	218万
君临天下南向2房 近购物公园 酒店式管理 高楼层视野好	2室1厅	65.62平米	福田区	530万
梅林雕塑家园 高楼层上复试 视野景观号	2室1厅	72.13平米	福田区	315万
福田保税区加福广场精装两房朝西南看红树林海景	2室2厅	108.58平米	福田区	589万
满五年唯一，可改四房 看房方便	3室1厅	97.22平米	福田区	600万
南二外空置 带固定车位 诚心出售优质3房	3室2厅	95.69平米	南山区	1300万
发展兴苑南北通透4房 户型方正 通风采光好 业主诚售	4室1厅	187.99平米	福田区	1550万
11号线宝安站 坐北朝南 厅出阳台看海景 4+1房 4阳台	4室2厅	167.96平米	宝安区	1580万
金港华庭 3室2厅 535万	3室2厅	118.25平米	宝安区	535万
天鹅堡 户型通透  精装自住 高楼层 可看海景	4室2厅	241.6平米	南山区	2000万
四海公寓 3室1厅 715万	3室1厅	88.44平米	南山区	715万
平安里精装房，大阳台朝南看花园，随时可看房	3室2厅	112.8平米	龙岗区	420万
碧海红树园 3室2厅 960万	3室2厅	140.06平米	福田区	960万
徽王 府 精装3房 满五年 朝南向 中间楼层	3室2厅	78.35平米	龙岗区	310万
双地铁口物业，红本满五年唯一，住家装修，安静舒适	5室2厅	224.5平米	福田区	1280万
风和日丽 3室1厅 385万	3室1厅	95.24平米	龙华区	385万
万象新园 1室0厅 210万	1室0厅	35.1平米	南山区	210万
布吉实用刚需两房、无增值税、无欠款、满五年唯一	2室1厅	60.56平米	龙岗区	199万
南海玫瑰花园三期 带平台大花园 特殊户型	3室1厅	85.98平米	南山区	950万
兰著学，校旁边 百合盛世花园 满五年唯一，小四房出售	4室1厅	80.29平米	龙岗区	310万
百仕达物业 5号线7号线 楼层高 景观无遮挡	3室1厅	97.5平米	罗湖区	610万
碧水龙庭 三房两卫 位置安静  满五年	3室1厅	104.16平米	龙华区	550万
中海塞纳时光 温馨两房 厅出阳台 双龙抱珠户型 满五年	2室2厅	75.21平米	龙岗区	330万
星河时代南北通四房 满5年 红本在手 看房有钥匙	4室2厅	85.42平米	龙岗区	760万
半岛城邦一期，高层看海景，无遮挡，赠送48㎡	4室2厅	221.07平米	南山区	3300万
中海康城三房，朝东对花园安静，税费少，适合婚房	3室2厅	114.33平米	龙岗区	450万
梧桐山新居唯一一套在售的75.66平的两房唯一红本在手	2室2厅	75.66平米	罗湖区	405万
招商果岭花园 3室2厅 520万	3室2厅	81.52平米	宝安区	520万
百兴苑南北通透大三房（免个税）装修好业主诚心急售！	3室2厅	98.88平米	福田区	465万
厅出阳台方正二房，业主自住保养好，满五年税费低	2室2厅	80.97平米	宝安区	385万
西丽大学城 南国丽城 正规三房 满五唯一免个税	3室2厅	106.81平米	南山区	660万
布吉丹竹头地铁口 精致东南三房光线好 满五唯一红本	3室1厅	63.26平米	龙岗区	240万
龙城广场 东方明珠 居家两房 满五唯一 红本在手 急售	2室2厅	62.73平米	龙岗区	240万
宝河大厦 3室2厅 450万	3室2厅	94.5平米	宝安区	450万
顶层赠送大露台+东南大两居+户型方正+满五+高楼层	2室1厅	56.88平米	罗湖区	365万
水畔紫云阁 复式三居 小区安静 朝南看香港 赤尾地铁站	3室1厅	55.77平米	福田区	390万
精装三房 带入户花园  户型实用 ，视野开阔 诚心出售	3室2厅	88.26平米	龙岗区	490万
颐安小三房 客厅出阳台 正南朝向 高楼层 业主精装修	3室2厅	76.97平米	龙岗区	438万
精装修 大单间改两房 业主诚心卖 看房方便	2室1厅	44.75平米	罗湖区	156万
中海阳光玫瑰园 72平大两房 中间楼层 直观大南山	2室1厅	71.9平米	南山区	585万
电梯花园三房 实验名校社区 可享受宝中配套 满两年	3室2厅	96.7平米	宝安区	485万
户型方正实用，全新精装修，即买即用，是您的*	2室2厅	75.39平米	福田区	438万
方正户型大两房 满五年红本看高尔夫景 楼下就是地铁口	2室1厅	83.25平米	福田区	475万
万科第五园叠院 上下两层 带固定车位	4室2厅	142平米	龙岗区	910万
3号线 田贝站 水贝珠宝旁 南向四房 满二 带车位	4室2厅	143.79平米	罗湖区	680万
客厅和主卧朝南看莲花山 安静09年较新住宅区	2室2厅	76平米	福田区	520万
丹竹头地铁口 精装南向 满五年 看房随时	2室1厅	68.15平米	龙岗区	275万
一手业主交易税费少，精装修保养好拎包入住	3室2厅	85.63平米	宝安区	510万
中环花园  精致两房 近地铁口 满五年 业主诚心出售	2室2厅	75.66平米	龙华区	298万
满五唯一税费低，视野好，自住装修，客厅出大阳台	2室2厅	70.7平米	龙华区	296万
中海康城国际一期 3室1厅 323万	3室1厅	76.38平米	龙岗区	323万
端户精装一房地铁物业 中高楼层朝南采光好。	1室1厅	42.88平米	龙华区	320万
螺岭片区 凤凰印象朝南一房一厅 黄贝岭地铁 诚心出售	1室1厅	41.12平米	罗湖区	290万
满五唯一朝南向两房 装修保养好	2室2厅	60.45平米	福田区	370万
中海康城精装两房，安静朝花园，厅出阳台满两年	2室2厅	69.39平米	龙岗区	290万
万象天成  满五 唯一   费用少  过户快  居家装修	3室2厅	88.97平米	龙岗区	325万
宝安中-心区 金成时代家园 大两房 满五年家庭唯一	2室2厅	81.71平米	宝安区	485万
松坪村东区三期，精装精装两房，生活配套好，交通方便	2室2厅	60.34平米	南山区	390万
